# Pokabbie feature-za-expansion canonical species data
# schema_version=1
# source_commit=91a4feca60251da39ac320bac91d7c59a8a7dd9a
species,pokemon,HP,Atk,Def,SpA,SpD,Spe,type1,type2,ability1,ability2,hidden_ability
SPECIES_TAROUNTULA,Tarountula,35,41,45,29,40,20,TYPE_BUG,TYPE_BUG,ABILITY_INSOMNIA,ABILITY_NONE,ABILITY_STAKEOUT
SPECIES_TATSUGIRI_CURLY,Tatsugiri,68,50,60,120,95,82,TYPE_DRAGON,TYPE_WATER,ABILITY_COMMANDER,ABILITY_NONE,ABILITY_STORM_DRAIN
SPECIES_TATSUGIRI_DROOPY,Tatsugiri,68,50,60,120,95,82,TYPE_DRAGON,TYPE_WATER,ABILITY_COMMANDER,ABILITY_NONE,ABILITY_STORM_DRAIN
SPECIES_TATSUGIRI_STRETCHY,Tatsugiri,68,50,60,120,95,82,TYPE_DRAGON,TYPE_WATER,ABILITY_COMMANDER,ABILITY_NONE,ABILITY_STORM_DRAIN
SPECIES_TAUROS,Tauros,75,100,95,40,70,110,TYPE_NORMAL,TYPE_NORMAL,ABILITY_INTIMIDATE,ABILITY_ANGER_POINT,ABILITY_SHEER_FORCE
SPECIES_TAUROS_PALDEAN_AQUA_BREED,Tauros,75,110,105,30,70,100,TYPE_FIGHTING,TYPE_WATER,ABILITY_INTIMIDATE,ABILITY_ANGER_POINT,ABILITY_CUD_CHEW
SPECIES_TAUROS_PALDEAN_BLAZE_BREED,Tauros,75,110,105,30,70,100,TYPE_FIGHTING,TYPE_FIRE,ABILITY_INTIMIDATE,ABILITY_ANGER_POINT,ABILITY_CUD_CHEW
SPECIES_TAUROS_PALDEAN_COMBAT_BREED,Tauros,75,110,105,30,70,100,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_INTIMIDATE,ABILITY_ANGER_POINT,ABILITY_CUD_CHEW
SPECIES_TEDDIURSA,Teddiursa,60,80,50,50,50,40,TYPE_NORMAL,TYPE_NORMAL,ABILITY_PICKUP,ABILITY_QUICK_FEET,ABILITY_HONEY_GATHER
SPECIES_TENTACOOL,Tentacool,40,40,35,50,100,70,TYPE_WATER,TYPE_POISON,ABILITY_CLEAR_BODY,ABILITY_LIQUID_OOZE,ABILITY_RAIN_DISH
SPECIES_TENTACRUEL,Tentacruel,80,70,65,80,120,100,TYPE_WATER,TYPE_POISON,ABILITY_CLEAR_BODY,ABILITY_LIQUID_OOZE,ABILITY_RAIN_DISH
SPECIES_TEPIG,Tepig,65,63,45,45,45,45,TYPE_FIRE,TYPE_FIRE,ABILITY_BLAZE,ABILITY_NONE,ABILITY_THICK_FAT
SPECIES_TERAPAGOS_NORMAL,Terapagos,90,65,85,65,85,60,TYPE_NORMAL,TYPE_NORMAL,ABILITY_TERA_SHIFT,ABILITY_NONE,ABILITY_NONE
SPECIES_TERAPAGOS_STELLAR,Terapagos,160,105,110,130,110,85,TYPE_NORMAL,TYPE_NORMAL,ABILITY_TERAFORM_ZERO,ABILITY_NONE,ABILITY_NONE
SPECIES_TERAPAGOS_TERASTAL,Terapagos,95,95,110,105,110,85,TYPE_NORMAL,TYPE_NORMAL,ABILITY_TERA_SHELL,ABILITY_NONE,ABILITY_NONE
SPECIES_TERRAKION,Terrakion,91,129,90,72,90,108,TYPE_ROCK,TYPE_FIGHTING,ABILITY_JUSTIFIED,ABILITY_NONE,ABILITY_NONE
SPECIES_THIEVUL,Thievul,70,58,58,87,92,90,TYPE_DARK,TYPE_DARK,ABILITY_RUN_AWAY,ABILITY_UNBURDEN,ABILITY_STAKEOUT
SPECIES_THROH,Throh,120,100,85,30,85,45,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_GUTS,ABILITY_INNER_FOCUS,ABILITY_MOLD_BREAKER
SPECIES_THUNDURUS_INCARNATE,Thundurus,79,115,70,125,80,111,TYPE_ELECTRIC,TYPE_FLYING,ABILITY_PRANKSTER,ABILITY_NONE,ABILITY_DEFIANT
SPECIES_THUNDURUS_THERIAN,Thundurus,79,105,70,145,80,101,TYPE_ELECTRIC,TYPE_FLYING,ABILITY_VOLT_ABSORB,ABILITY_NONE,ABILITY_VOLT_ABSORB
SPECIES_THWACKEY,Thwackey,70,85,70,55,60,80,TYPE_GRASS,TYPE_GRASS,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_GRASSY_SURGE
SPECIES_TIMBURR,Timburr,75,80,55,25,35,35,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_GUTS,ABILITY_SHEER_FORCE,ABILITY_IRON_FIST
SPECIES_TING_LU,Ting-Lu,155,110,125,55,80,45,TYPE_DARK,TYPE_GROUND,ABILITY_VESSEL_OF_RUIN,ABILITY_NONE,ABILITY_NONE
SPECIES_TINKATINK,Tinkatink,50,45,45,35,64,58,TYPE_FAIRY,TYPE_STEEL,ABILITY_MOLD_BREAKER,ABILITY_OWN_TEMPO,ABILITY_PICKPOCKET
SPECIES_TINKATON,Tinkaton,85,75,77,70,105,94,TYPE_FAIRY,TYPE_STEEL,ABILITY_MOLD_BREAKER,ABILITY_OWN_TEMPO,ABILITY_PICKPOCKET
SPECIES_TINKATUFF,Tinkatuff,65,55,55,45,82,78,TYPE_FAIRY,TYPE_STEEL,ABILITY_MOLD_BREAKER,ABILITY_OWN_TEMPO,ABILITY_PICKPOCKET
SPECIES_TIRTOUGA,Tirtouga,54,78,103,53,45,22,TYPE_WATER,TYPE_ROCK,ABILITY_SOLID_ROCK,ABILITY_STURDY,ABILITY_SWIFT_SWIM
SPECIES_TOEDSCOOL,Toedscool,40,40,35,50,100,70,TYPE_GROUND,TYPE_GRASS,ABILITY_MYCELIUM_MIGHT,ABILITY_NONE,ABILITY_NONE
SPECIES_TOEDSCRUEL,Toedscruel,80,70,65,80,120,100,TYPE_GROUND,TYPE_GRASS,ABILITY_MYCELIUM_MIGHT,ABILITY_NONE,ABILITY_NONE
SPECIES_TOGEDEMARU,Togedemaru,65,98,63,40,73,96,TYPE_ELECTRIC,TYPE_STEEL,ABILITY_IRON_BARBS,ABILITY_LIGHTNING_ROD,ABILITY_STURDY
SPECIES_TOGEKISS,Togekiss,85,50,95,120,115,80,TYPE_FAIRY,TYPE_FLYING,ABILITY_HUSTLE,ABILITY_SERENE_GRACE,ABILITY_SUPER_LUCK
SPECIES_TOGEPI,Togepi,35,20,65,40,65,20,TYPE_FAIRY,TYPE_FAIRY,ABILITY_HUSTLE,ABILITY_SERENE_GRACE,ABILITY_SUPER_LUCK
SPECIES_TOGETIC,Togetic,55,40,85,80,105,40,TYPE_FAIRY,TYPE_FLYING,ABILITY_HUSTLE,ABILITY_SERENE_GRACE,ABILITY_SUPER_LUCK
SPECIES_TORCHIC,Torchic,45,60,40,70,50,45,TYPE_FIRE,TYPE_FIRE,ABILITY_BLAZE,ABILITY_NONE,ABILITY_SPEED_BOOST
SPECIES_TORKOAL,Torkoal,70,85,140,85,70,20,TYPE_FIRE,TYPE_FIRE,ABILITY_WHITE_SMOKE,ABILITY_DROUGHT,ABILITY_SHELL_ARMOR
SPECIES_TORNADUS_INCARNATE,Tornadus,79,115,70,125,80,111,TYPE_FLYING,TYPE_FLYING,ABILITY_PRANKSTER,ABILITY_NONE,ABILITY_DEFIANT
SPECIES_TORNADUS_THERIAN,Tornadus,79,100,80,110,90,121,TYPE_FLYING,TYPE_FLYING,ABILITY_REGENERATOR,ABILITY_NONE,ABILITY_REGENERATOR
SPECIES_TORRACAT,Torracat,65,85,50,80,50,90,TYPE_FIRE,TYPE_FIRE,ABILITY_BLAZE,ABILITY_NONE,ABILITY_INTIMIDATE
SPECIES_TORTERRA,Torterra,95,109,105,75,85,56,TYPE_GRASS,TYPE_GROUND,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_SHELL_ARMOR
SPECIES_TOTODILE,Totodile,50,65,64,44,48,43,TYPE_WATER,TYPE_WATER,ABILITY_TORRENT,ABILITY_NONE,ABILITY_SHEER_FORCE
SPECIES_TOUCANNON,Toucannon,80,120,75,75,75,60,TYPE_NORMAL,TYPE_FLYING,ABILITY_KEEN_EYE,ABILITY_SKILL_LINK,ABILITY_SHEER_FORCE
SPECIES_TOXAPEX,Toxapex,50,63,152,53,142,35,TYPE_POISON,TYPE_WATER,ABILITY_MERCILESS,ABILITY_LIMBER,ABILITY_REGENERATOR
SPECIES_TOXEL,Toxel,40,38,35,54,35,40,TYPE_ELECTRIC,TYPE_POISON,ABILITY_RATTLED,ABILITY_STATIC,ABILITY_KLUTZ
SPECIES_TOXICROAK,Toxicroak,83,106,65,86,65,85,TYPE_POISON,TYPE_FIGHTING,ABILITY_ANTICIPATION,ABILITY_DRY_SKIN,ABILITY_POISON_TOUCH
SPECIES_TOXTRICITY_AMPED,Toxtricity,75,98,70,114,70,75,TYPE_ELECTRIC,TYPE_POISON,ABILITY_PUNK_ROCK,ABILITY_PLUS,ABILITY_TECHNICIAN
SPECIES_TOXTRICITY_AMPED_GIGANTAMAX,Toxtricity,75,98,70,114,70,75,TYPE_ELECTRIC,TYPE_POISON,ABILITY_PUNK_ROCK,ABILITY_PLUS,ABILITY_TECHNICIAN
SPECIES_TOXTRICITY_LOW_KEY,Toxtricity,75,98,70,114,70,75,TYPE_ELECTRIC,TYPE_POISON,ABILITY_PUNK_ROCK,ABILITY_MINUS,ABILITY_TECHNICIAN
SPECIES_TOXTRICITY_LOW_KEY_GIGANTAMAX,Toxtricity,75,98,70,114,70,75,TYPE_ELECTRIC,TYPE_POISON,ABILITY_PUNK_ROCK,ABILITY_MINUS,ABILITY_TECHNICIAN
SPECIES_TRANQUILL,Tranquill,62,77,62,50,42,65,TYPE_NORMAL,TYPE_FLYING,ABILITY_BIG_PECKS,ABILITY_SUPER_LUCK,ABILITY_RIVALRY
SPECIES_TRAPINCH,Trapinch,45,100,45,45,45,10,TYPE_GROUND,TYPE_GROUND,ABILITY_HYPER_CUTTER,ABILITY_ARENA_TRAP,ABILITY_SHEER_FORCE
SPECIES_TREECKO,Treecko,40,45,35,65,55,70,TYPE_GRASS,TYPE_GRASS,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_UNBURDEN
SPECIES_TREVENANT,Trevenant,85,110,76,65,82,56,TYPE_GHOST,TYPE_GRASS,ABILITY_NATURAL_CURE,ABILITY_FRISK,ABILITY_HARVEST
SPECIES_TROPIUS,Tropius,99,68,83,72,87,51,TYPE_GRASS,TYPE_FLYING,ABILITY_CHLOROPHYLL,ABILITY_SOLAR_POWER,ABILITY_HARVEST
SPECIES_TRUBBISH,Trubbish,50,50,62,40,62,65,TYPE_POISON,TYPE_POISON,ABILITY_STENCH,ABILITY_STICKY_HOLD,ABILITY_AFTERMATH
SPECIES_TRUMBEAK,Trumbeak,55,85,50,40,50,75,TYPE_NORMAL,TYPE_FLYING,ABILITY_KEEN_EYE,ABILITY_SKILL_LINK,ABILITY_PICKUP
SPECIES_TSAREENA,Tsareena,72,120,98,50,98,72,TYPE_GRASS,TYPE_GRASS,ABILITY_LEAF_GUARD,ABILITY_QUEENLY_MAJESTY,ABILITY_SWEET_VEIL
SPECIES_TURTONATOR,Turtonator,60,78,135,91,85,36,TYPE_FIRE,TYPE_DRAGON,ABILITY_SHELL_ARMOR,ABILITY_NONE,ABILITY_NONE
SPECIES_TURTWIG,Turtwig,55,68,64,45,55,31,TYPE_GRASS,TYPE_GRASS,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_SHELL_ARMOR
SPECIES_TYMPOLE,Tympole,50,50,40,50,40,64,TYPE_WATER,TYPE_WATER,ABILITY_SWIFT_SWIM,ABILITY_HYDRATION,ABILITY_WATER_ABSORB
SPECIES_TYNAMO,Tynamo,35,55,40,45,40,60,TYPE_ELECTRIC,TYPE_ELECTRIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_TYPE_NULL,Type: Null,95,95,95,95,95,59,TYPE_NORMAL,TYPE_NORMAL,ABILITY_BATTLE_ARMOR,ABILITY_NONE,ABILITY_NONE
SPECIES_TYPHLOSION,Typhlosion,78,84,78,109,85,100,TYPE_FIRE,TYPE_FIRE,ABILITY_BLAZE,ABILITY_NONE,ABILITY_FLASH_FIRE
SPECIES_TYPHLOSION_HISUIAN,Typhlosion,73,84,78,119,85,95,TYPE_FIRE,TYPE_GHOST,ABILITY_BLAZE,ABILITY_NONE,ABILITY_FRISK
SPECIES_TYRANITAR,Tyranitar,100,134,110,95,100,61,TYPE_ROCK,TYPE_DARK,ABILITY_SAND_STREAM,ABILITY_NONE,ABILITY_UNNERVE
SPECIES_TYRANITAR_MEGA,Tyranitar,100,164,150,95,120,71,TYPE_ROCK,TYPE_DARK,ABILITY_SAND_STREAM,ABILITY_SAND_STREAM,ABILITY_SAND_STREAM
SPECIES_TYRANTRUM,Tyrantrum,82,121,119,69,59,71,TYPE_ROCK,TYPE_DRAGON,ABILITY_STRONG_JAW,ABILITY_NONE,ABILITY_ROCK_HEAD
SPECIES_TYROGUE,Tyrogue,35,35,35,35,35,35,TYPE_FIGHTING,TYPE_FIGHTING,ABILITY_GUTS,ABILITY_STEADFAST,ABILITY_VITAL_SPIRIT
SPECIES_TYRUNT,Tyrunt,58,89,77,45,45,48,TYPE_ROCK,TYPE_DRAGON,ABILITY_STRONG_JAW,ABILITY_NONE,ABILITY_STURDY
SPECIES_UMBREON,Umbreon,95,65,110,60,130,65,TYPE_DARK,TYPE_DARK,ABILITY_SYNCHRONIZE,ABILITY_SYNCHRONIZE,ABILITY_INNER_FOCUS
SPECIES_UNFEZANT,Unfezant,80,115,80,65,55,93,TYPE_NORMAL,TYPE_FLYING,ABILITY_BIG_PECKS,ABILITY_SUPER_LUCK,ABILITY_RIVALRY
SPECIES_UNOWN,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_B,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_C,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_D,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_E,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_EMARK,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_F,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_G,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_H,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_I,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_J,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_K,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_L,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_M,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_N,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_O,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_P,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_Q,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_QMARK,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_R,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_S,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_T,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_U,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_V,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_W,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_X,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_Y,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_UNOWN_Z,Unown,48,72,48,72,48,48,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_URSALUNA,Ursaluna,130,140,105,45,80,50,TYPE_GROUND,TYPE_NORMAL,ABILITY_GUTS,ABILITY_BULLETPROOF,ABILITY_UNNERVE
SPECIES_URSALUNA_BLOODMOON,Ursaluna,113,70,120,135,65,52,TYPE_GROUND,TYPE_NORMAL,ABILITY_MINDS_EYE,ABILITY_NONE,ABILITY_NONE
SPECIES_URSARING,Ursaring,90,130,75,75,75,55,TYPE_NORMAL,TYPE_NORMAL,ABILITY_GUTS,ABILITY_QUICK_FEET,ABILITY_UNNERVE
SPECIES_URSHIFU_RAPID_STRIKE_STYLE,Urshifu,100,130,100,63,60,97,TYPE_FIGHTING,TYPE_WATER,ABILITY_UNSEEN_FIST,ABILITY_NONE,ABILITY_NONE
SPECIES_URSHIFU_RAPID_STRIKE_STYLE_GIGANTAMAX,Urshifu,100,130,100,63,60,97,TYPE_FIGHTING,TYPE_WATER,ABILITY_UNSEEN_FIST,ABILITY_NONE,ABILITY_NONE
SPECIES_URSHIFU_SINGLE_STRIKE_STYLE,Urshifu,100,130,100,63,60,97,TYPE_FIGHTING,TYPE_DARK,ABILITY_UNSEEN_FIST,ABILITY_NONE,ABILITY_NONE
SPECIES_URSHIFU_SINGLE_STRIKE_STYLE_GIGANTAMAX,Urshifu,100,130,100,63,60,97,TYPE_FIGHTING,TYPE_DARK,ABILITY_UNSEEN_FIST,ABILITY_NONE,ABILITY_NONE
SPECIES_UXIE,Uxie,75,75,130,75,130,95,TYPE_PSYCHIC,TYPE_PSYCHIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_VANILLISH,Vanillish,51,65,65,80,75,59,TYPE_ICE,TYPE_ICE,ABILITY_ICE_BODY,ABILITY_SNOW_CLOAK,ABILITY_WEAK_ARMOR
SPECIES_VANILLITE,Vanillite,36,50,50,65,60,44,TYPE_ICE,TYPE_ICE,ABILITY_ICE_BODY,ABILITY_SNOW_CLOAK,ABILITY_WEAK_ARMOR
SPECIES_VANILLUXE,Vanilluxe,71,95,85,110,95,79,TYPE_ICE,TYPE_ICE,ABILITY_ICE_BODY,ABILITY_SNOW_WARNING,ABILITY_WEAK_ARMOR
SPECIES_VAPOREON,Vaporeon,130,65,60,110,95,65,TYPE_WATER,TYPE_WATER,ABILITY_WATER_ABSORB,ABILITY_WATER_ABSORB,ABILITY_HYDRATION
SPECIES_VAROOM,Varoom,45,70,63,30,45,47,TYPE_STEEL,TYPE_POISON,ABILITY_OVERCOAT,ABILITY_NONE,ABILITY_SLOW_START
SPECIES_VELUZA,Veluza,90,102,73,78,65,70,TYPE_WATER,TYPE_PSYCHIC,ABILITY_MOLD_BREAKER,ABILITY_NONE,ABILITY_SHARPNESS
SPECIES_VENIPEDE,Venipede,30,45,59,30,39,57,TYPE_BUG,TYPE_POISON,ABILITY_POISON_POINT,ABILITY_SWARM,ABILITY_SPEED_BOOST
SPECIES_VENOMOTH,Venomoth,70,65,60,90,75,90,TYPE_BUG,TYPE_POISON,ABILITY_SHIELD_DUST,ABILITY_TINTED_LENS,ABILITY_WONDER_SKIN
SPECIES_VENONAT,Venonat,60,55,50,40,55,45,TYPE_BUG,TYPE_POISON,ABILITY_COMPOUND_EYES,ABILITY_TINTED_LENS,ABILITY_RUN_AWAY
SPECIES_VENUSAUR,Venusaur,80,82,83,100,100,80,TYPE_GRASS,TYPE_POISON,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_CHLOROPHYLL
SPECIES_VENUSAUR_GIGANTAMAX,Venusaur,80,82,83,100,100,80,TYPE_GRASS,TYPE_POISON,ABILITY_OVERGROW,ABILITY_NONE,ABILITY_CHLOROPHYLL
SPECIES_VENUSAUR_MEGA,Venusaur,80,100,123,122,120,80,TYPE_GRASS,TYPE_POISON,ABILITY_THICK_FAT,ABILITY_THICK_FAT,ABILITY_THICK_FAT
SPECIES_VESPIQUEN,Vespiquen,70,80,102,80,102,40,TYPE_BUG,TYPE_FLYING,ABILITY_PRESSURE,ABILITY_NONE,ABILITY_UNNERVE
SPECIES_VIBRAVA,Vibrava,50,70,50,50,50,70,TYPE_GROUND,TYPE_DRAGON,ABILITY_LEVITATE,ABILITY_LEVITATE,ABILITY_LEVITATE
SPECIES_VICTINI,Victini,100,100,100,100,100,100,TYPE_PSYCHIC,TYPE_FIRE,ABILITY_VICTORY_STAR,ABILITY_NONE,ABILITY_NONE
SPECIES_VICTREEBEL,Victreebel,80,105,65,100,70,70,TYPE_GRASS,TYPE_POISON,ABILITY_CHLOROPHYLL,ABILITY_NONE,ABILITY_GLUTTONY
SPECIES_VICTREEBEL_MEGA,Victreebel,80,125,85,135,95,70,TYPE_GRASS,TYPE_POISON,ABILITY_INNARDS_OUT,ABILITY_INNARDS_OUT,ABILITY_INNARDS_OUT
SPECIES_VIGOROTH,Vigoroth,80,80,80,55,55,90,TYPE_NORMAL,TYPE_NORMAL,ABILITY_VITAL_SPIRIT,ABILITY_NONE,ABILITY_NONE
SPECIES_VIKAVOLT,Vikavolt,77,70,90,145,75,43,TYPE_BUG,TYPE_ELECTRIC,ABILITY_LEVITATE,ABILITY_NONE,ABILITY_NONE
SPECIES_VILEPLUME,Vileplume,75,80,85,110,90,50,TYPE_GRASS,TYPE_POISON,ABILITY_CHLOROPHYLL,ABILITY_NONE,ABILITY_EFFECT_SPORE
SPECIES_VIRIZION,Virizion,91,90,72,90,129,108,TYPE_GRASS,TYPE_FIGHTING,ABILITY_JUSTIFIED,ABILITY_NONE,ABILITY_NONE
SPECIES_VIVILLON_ARCHIPELAGO,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_CONTINENTAL,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_ELEGANT,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_FANCY,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_GARDEN,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_HIGH_PLAINS,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_ICY_SNOW,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_JUNGLE,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_MARINE,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_MEADOW,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_MODERN,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_MONSOON,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_OCEAN,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_POKE_BALL,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_POLAR,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_RIVER,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
SPECIES_VIVILLON_SANDSTORM,Vivillon,80,52,50,90,50,89,TYPE_BUG,TYPE_FLYING,ABILITY_SHIELD_DUST,ABILITY_COMPOUND_EYES,ABILITY_FRIEND_GUARD
